issue,draw_date,sales_amount,one,two,three
2016198,2016-07-23,"11,924,228",2,8,9
2016197,2016-07-22,"13,107,948",3,0,0
2016196,2016-07-21,"12,798,904",3,3,9
2016195,2016-07-20,"12,804,120",0,2,4
2016194,2016-07-19,"13,357,976",5,5,7
2016193,2016-07-18,"13,606,138",7,8,3
2016192,2016-07-17,"12,870,166",3,2,5
2016191,2016-07-16,"12,764,414",2,0,8
2016190,2016-07-15,"13,743,214",0,2,6
2016189,2016-07-14,"13,298,534",1,3,1
2016188,2016-07-13,"13,132,088",8,4,2
2016187,2016-07-12,"12,836,552",3,0,7
2016186,2016-07-11,"13,507,438",8,1,1
2016185,2016-07-10,"13,074,000",5,4,2
2016184,2016-07-09,"12,846,314",3,5,9
2016183,2016-07-08,"13,139,874",5,7,3
2016182,2016-07-07,"13,756,664",2,0,0
2016181,2016-07-06,"13,638,724",4,3,7
2016180,2016-07-05,"13,277,668",6,3,2
2016179,2016-07-04,"13,243,260",4,5,6
2016178,2016-07-03,"12,758,850",9,0,0
2016177,2016-07-02,"12,852,676",5,8,5
2016176,2016-07-01,"13,299,434",7,6,5
2016175,2016-06-30,"12,226,074",6,3,0
2016174,2016-06-29,"13,039,628",1,1,1
2016173,2016-06-28,"13,674,828",2,6,2
2016172,2016-06-27,"13,544,430",7,6,0
2016171,2016-06-26,"13,146,828",0,5,8
2016170,2016-06-25,"12,569,526",4,0,9
2016169,2016-06-24,"13,307,468",1,9,6
2016168,2016-06-23,"12,928,378",9,0,0
2016167,2016-06-22,"13,582,504",9,6,9
2016166,2016-06-21,"13,542,628",4,1,2
2016165,2016-06-20,"13,511,944",5,7,1
2016164,2016-06-19,"12,874,800",7,2,3
2016163,2016-06-18,"13,128,886",9,7,0
2016162,2016-06-17,"13,995,616",7,0,8
2016161,2016-06-16,"13,492,020",8,4,5
2016160,2016-06-15,"13,924,096",6,5,7
2016159,2016-06-14,"13,111,864",8,3,5
2016158,2016-06-13,"13,849,176",6,1,7
2016157,2016-06-12,"12,838,434",6,0,3
2016156,2016-06-11,"11,592,380",3,1,6
2016155,2016-06-10,"13,021,692",9,9,9
2016154,2016-06-09,"11,774,666",7,1,2
2016153,2016-06-08,"13,054,680",6,2,2
2016152,2016-06-07,"13,489,772",1,2,5
2016151,2016-06-06,"13,078,048",6,1,6
2016150,2016-06-05,"12,513,864",1,1,4
2016149,2016-06-04,"12,873,482",7,5,7
2016148,2016-06-03,"13,898,442",7,8,7
2016147,2016-06-02,"13,717,620",9,7,6
2016146,2016-06-01,"13,493,650",1,4,5
2016145,2016-05-31,"13,744,366",0,1,4
2016144,2016-05-30,"13,171,690",5,6,8
2016143,2016-05-29,"13,161,266",1,1,2
2016142,2016-05-28,"12,988,282",3,4,7
2016141,2016-05-27,"13,759,896",7,2,0
2016140,2016-05-26,"13,076,726",6,5,6
2016139,2016-05-25,"13,252,442",1,8,8
2016138,2016-05-24,"12,853,008",1,3,3
2016137,2016-05-23,"13,348,474",9,6,6
2016136,2016-05-22,"12,644,824",6,6,5
2016135,2016-05-21,"13,049,670",1,4,4
2016134,2016-05-20,"13,752,472",9,2,3
2016133,2016-05-19,"14,002,690",7,1,1
2016132,2016-05-18,"13,875,100",4,9,1
2016131,2016-05-17,"13,953,342",6,6,5
2016130,2016-05-16,"13,739,534",2,4,7
2016129,2016-05-15,"12,915,650",4,0,5
2016128,2016-05-14,"12,775,264",7,4,4
2016127,2016-05-13,"14,341,008",9,9,7
2016126,2016-05-12,"13,576,814",0,6,3
2016125,2016-05-11,"13,469,460",2,0,1
2016124,2016-05-10,"13,748,858",8,5,6
2016123,2016-05-09,"13,463,120",1,4,7
2016122,2016-05-08,"12,585,210",4,3,6
2016121,2016-05-07,"12,652,398",5,6,4
2016120,2016-05-06,"14,086,374",8,7,7
2016119,2016-05-05,"14,035,644",1,3,9
2016118,2016-05-04,"13,453,268",3,6,9
2016117,2016-05-03,"12,896,106",9,4,5
2016116,2016-05-02,"11,968,480",4,8,8
2016115,2016-05-01,"12,376,154",0,0,2
2016114,2016-04-30,"12,839,304",2,1,8
2016113,2016-04-29,"13,884,776",2,9,7
2016112,2016-04-28,"13,950,802",6,1,1
2016111,2016-04-27,"13,507,720",4,7,6
2016110,2016-04-26,"14,275,436",7,7,2
2016109,2016-04-25,"13,730,030",0,7,1
2016108,2016-04-24,"13,535,806",2,3,6
2016107,2016-04-23,"13,695,796",2,4,0
2016106,2016-04-22,"14,448,922",0,3,7
2016105,2016-04-21,"14,552,444",6,1,1
2016104,2016-04-20,"13,704,658",2,1,9
2016103,2016-04-19,"13,367,596",7,6,2
2016102,2016-04-18,"13,670,044",8,8,5
2016101,2016-04-17,"13,256,118",6,0,3
2016100,2016-04-16,"12,680,516",0,3,7
2016099,2016-04-15,"14,159,504",3,3,2
2016098,2016-04-14,"12,739,782",9,8,2
2016097,2016-04-13,"14,026,150",1,1,1
2016096,2016-04-12,"13,671,410",4,1,0
2016095,2016-04-11,"14,191,690",8,6,9
2016094,2016-04-10,"13,827,754",9,6,0
2016093,2016-04-09,"13,496,528",9,8,2
2016092,2016-04-08,"14,063,972",2,7,3
2016091,2016-04-07,"14,018,144",1,3,3
2016090,2016-04-06,"14,600,130",8,6,7
2016089,2016-04-05,"14,047,728",9,8,3
2016088,2016-04-04,"13,557,808",5,4,7
2016087,2016-04-03,"12,813,398",9,1,7
2016086,2016-04-02,"12,855,136",0,6,5
2016085,2016-04-01,"15,013,830",9,9,7
2016084,2016-03-31,"14,822,798",0,2,3
2016083,2016-03-30,"14,521,328",2,3,4
2016082,2016-03-29,"14,120,316",7,4,8
2016081,2016-03-28,"14,512,712",1,5,0
2016080,2016-03-27,"13,505,302",6,7,0
2016079,2016-03-26,"13,722,938",3,9,0
2016078,2016-03-25,"14,348,754",4,6,7
2016077,2016-03-24,"13,466,322",7,8,2
2016076,2016-03-23,"14,411,844",6,0,6
2016075,2016-03-22,"14,411,686",6,3,7
2016074,2016-03-21,"13,767,740",9,5,1
2016073,2016-03-20,"12,868,164",9,7,2
2016072,2016-03-19,"13,047,818",2,9,9
2016071,2016-03-18,"14,622,244",5,3,0
2016070,2016-03-17,"13,753,544",7,8,9
2016069,2016-03-16,"14,041,752",9,9,5
2016068,2016-03-15,"13,681,288",0,1,3
2016067,2016-03-14,"13,589,042",4,4,5
2016066,2016-03-13,"13,085,212",4,5,5
2016065,2016-03-12,"12,758,126",0,1,6
2016064,2016-03-11,"14,328,930",4,5,5
2016063,2016-03-10,"13,965,356",4,9,1
2016062,2016-03-09,"13,835,672",4,7,7
2016061,2016-03-08,"13,624,732",6,7,5
2016060,2016-03-07,"14,461,390",6,8,6
2016059,2016-03-06,"13,800,528",0,7,8
2016058,2016-03-05,"13,863,798",1,1,9
2016057,2016-03-04,"14,588,980",7,6,4
2016056,2016-03-03,"14,109,750",6,6,5
2016055,2016-03-02,"14,323,908",3,2,3
2016054,2016-03-01,"14,348,530",7,3,6
2016053,2016-02-29,"14,355,056",4,4,7
2016052,2016-02-28,"13,664,174",7,9,2
2016051,2016-02-27,"13,542,918",1,0,2
2016050,2016-02-26,"14,542,092",1,4,0
2016049,2016-02-25,"13,141,654",6,1,8
2016048,2016-02-24,"13,407,614",3,3,7
2016047,2016-02-23,"13,260,760",1,3,2
2016046,2016-02-22,"13,282,032",1,2,6
2016045,2016-02-21,"12,641,822",6,1,2
2016044,2016-02-20,"13,049,976",0,1,2
2016043,2016-02-19,"13,880,770",9,4,4
2016042,2016-02-18,"13,442,958",7,2,9
2016041,2016-02-17,"13,378,188",7,2,0
2016040,2016-02-16,"12,620,684",0,4,7
2016039,2016-02-15,"12,208,418",5,0,3
2016038,2016-02-14,"10,880,934",8,2,3
2016037,2016-02-06,"12,696,276",6,2,4
2016036,2016-02-05,"13,798,342",2,5,8
2016035,2016-02-04,"13,345,272",0,5,1
2016034,2016-02-03,"13,386,110",1,0,2
2016033,2016-02-02,"13,316,004",0,0,2
2016032,2016-02-01,"14,458,988",5,5,5
2016031,2016-01-31,"13,566,386",4,5,7
2016030,2016-01-30,"14,054,782",9,8,8
2016029,2016-01-29,"15,177,426",2,2,5
2016028,2016-01-28,"14,629,678",2,6,2
2016027,2016-01-27,"14,576,990",7,2,9
2016026,2016-01-26,"13,726,532",4,0,3
2016025,2016-01-25,"14,209,152",5,0,0
2016024,2016-01-24,"13,587,762",0,9,1
2016023,2016-01-23,"14,412,306",0,4,1
2016022,2016-01-22,"15,166,256",7,4,4
2016021,2016-01-21,"15,287,778",4,0,2
2016020,2016-01-20,"15,163,706",6,9,3
2016019,2016-01-19,"15,228,796",8,8,3
2016018,2016-01-18,"15,744,618",6,4,6
2016017,2016-01-17,"15,405,868",8,6,1
2016016,2016-01-16,"14,909,788",8,4,1
2016015,2016-01-15,"15,999,282",6,8,6
2016014,2016-01-14,"15,446,202",9,2,5
2016013,2016-01-13,"15,737,466",0,1,9
2016012,2016-01-12,"16,088,004",5,3,0
2016011,2016-01-11,"15,871,894",4,6,1
2016010,2016-01-10,"15,144,498",8,2,3
2016009,2016-01-09,"14,435,484",6,4,8
2016008,2016-01-08,"15,113,616",9,6,7
2016007,2016-01-07,"14,159,222",1,7,4
2016006,2016-01-06,"15,199,390",1,0,1
2016005,2016-01-05,"14,491,292",4,3,9
2016004,2016-01-04,"14,809,872",5,4,3
2016003,2016-01-03,"14,003,350",5,7,3
2016002,2016-01-02,"13,835,128",5,6,7
2016001,2016-01-01,"13,530,084",8,2,8
2017358,2017-12-31,"15,895,372",9,5,1
2017357,2017-12-30,"15,874,502",8,0,9
2017356,2017-12-29,"16,672,602",9,5,2
2017355,2017-12-28,"16,117,052",3,8,4
2017354,2017-12-27,"15,779,426",1,8,7
2017353,2017-12-26,"15,421,992",3,0,4
2017352,2017-12-25,"16,299,282",9,9,4
2017351,2017-12-24,"15,783,476",2,6,0
2017350,2017-12-23,"15,531,504",1,2,8
2017349,2017-12-22,"16,321,346",1,5,6
2017348,2017-12-21,"15,502,616",0,8,7
2017347,2017-12-20,"15,198,158",0,3,7
2017346,2017-12-19,"15,323,406",1,0,3
2017345,2017-12-18,"15,773,694",3,4,4
2017344,2017-12-17,"14,719,850",3,6,5
2017343,2017-12-16,"14,845,818",7,5,2
2017342,2017-12-15,"15,382,010",3,8,6
2017341,2017-12-14,"14,274,252",7,2,2
2017340,2017-12-13,"14,842,890",1,1,2
2017339,2017-12-12,"14,920,572",1,3,1
2017338,2017-12-11,"14,802,956",2,7,9
2017337,2017-12-10,"14,455,034",9,1,0
2017336,2017-12-09,"14,337,864",3,4,0
2017335,2017-12-08,"15,475,864",6,6,1
2017334,2017-12-07,"15,522,188",1,8,1
2017333,2017-12-06,"14,841,194",4,2,7
2017332,2017-12-05,"14,767,390",3,2,1
2017331,2017-12-04,"15,094,716",0,9,8
2017330,2017-12-03,"14,713,890",3,8,5
2017329,2017-12-02,"15,364,014",5,3,5
2017328,2017-12-01,"16,079,520",6,2,1
2017327,2017-11-30,"14,939,010",1,4,5
2017326,2017-11-29,"14,487,454",7,2,3
2017325,2017-11-28,"14,287,958",5,0,9
2017324,2017-11-27,"14,633,020",8,2,8
2017323,2017-11-26,"14,258,976",5,7,2
2017322,2017-11-25,"13,726,288",1,7,3
2017321,2017-11-24,"14,495,856",4,3,5
2017320,2017-11-23,"13,808,540",0,3,6
2017319,2017-11-22,"14,366,124",9,3,9
2017318,2017-11-21,"14,127,790",8,8,3
2017317,2017-11-20,"14,475,320",1,0,3
2017316,2017-11-19,"14,486,444",2,0,2
2017315,2017-11-18,"14,624,680",2,4,3
2017314,2017-11-17,"15,538,642",5,8,0
2017313,2017-11-16,"14,966,996",3,0,6
2017312,2017-11-15,"14,784,676",5,9,8
2017311,2017-11-14,"14,263,740",9,0,0
2017310,2017-11-13,"14,814,610",7,6,1
2017309,2017-11-12,"14,689,252",2,6,2
2017308,2017-11-11,"14,781,118",8,9,1
2017307,2017-11-10,"14,940,272",6,2,3
2017306,2017-11-09,"14,337,102",1,2,5
2017305,2017-11-08,"14,143,770",0,0,5
2017304,2017-11-07,"15,251,778",4,4,4
2017303,2017-11-06,"14,808,312",4,5,8
2017302,2017-11-05,"14,107,678",9,0,2
2017301,2017-11-04,"14,992,596",6,1,6
2017300,2017-11-03,"15,325,910",7,5,4
2017299,2017-11-02,"14,380,114",6,8,5
2017298,2017-11-01,"14,971,020",0,9,9
2017297,2017-10-31,"14,872,892",8,1,0
2017296,2017-10-30,"14,482,784",3,1,8
2017295,2017-10-29,"14,781,086",5,5,4
2017294,2017-10-28,"14,530,532",4,1,8
2017293,2017-10-27,"16,231,824",7,8,7
2017292,2017-10-26,"15,510,794",9,4,6
2017291,2017-10-25,"15,001,080",6,9,4
2017290,2017-10-24,"14,907,910",4,2,3
2017289,2017-10-23,"15,325,588",7,4,4
2017288,2017-10-22,"14,834,592",7,5,6
2017287,2017-10-21,"15,257,630",0,9,4
2017286,2017-10-20,"15,747,898",4,8,1
2017285,2017-10-19,"15,940,864",9,7,7
2017284,2017-10-18,"15,027,646",6,1,8
2017283,2017-10-17,"14,359,684",1,5,4
2017282,2017-10-16,"14,748,268",3,0,2
2017281,2017-10-15,"14,166,296",8,0,8
2017280,2017-10-14,"14,088,524",7,9,7
2017279,2017-10-13,"15,410,118",2,6,2
2017278,2017-10-12,"14,793,738",0,5,7
2017277,2017-10-11,"14,900,670",0,7,6
2017276,2017-10-10,"14,907,094",0,9,3
2017275,2017-10-09,"14,746,844",9,6,5
2017274,2017-10-08,"14,121,136",9,4,6
2017273,2017-10-07,"13,552,208",3,8,0
2017272,2017-10-06,"13,375,476",9,2,1
2017271,2017-10-05,"12,676,848",5,5,0
2017270,2017-10-04,"12,715,576",1,4,1
2017269,2017-10-03,"13,640,674",0,4,5
2017268,2017-10-02,"13,401,810",3,1,7
2017267,2017-10-01,"12,931,450",7,1,4
2017266,2017-09-30,"14,240,604",1,5,1
2017265,2017-09-29,"15,525,316",3,0,9
2017264,2017-09-28,"15,559,492",6,8,0
2017263,2017-09-27,"15,533,918",3,3,5
2017262,2017-09-26,"15,023,608",3,9,1
2017261,2017-09-25,"14,737,038",6,3,5
2017260,2017-09-24,"14,601,826",9,2,9
2017259,2017-09-23,"13,989,690",4,8,7
2017258,2017-09-22,"14,440,224",8,7,1
2017257,2017-09-21,"14,426,790",2,2,3
2017256,2017-09-20,"14,451,106",1,3,2
2017255,2017-09-19,"14,900,678",9,4,8
2017254,2017-09-18,"13,701,022",9,1,5
2017253,2017-09-17,"13,920,032",7,7,8
2017252,2017-09-16,"13,604,622",1,7,8
2017251,2017-09-15,"15,413,352",1,5,1
2017250,2017-09-14,"14,330,346",8,5,6
2017249,2017-09-13,"14,066,502",3,6,1
2017248,2017-09-12,"13,618,432",8,4,9
2017247,2017-09-11,"12,476,338",9,4,5
2017246,2017-09-10,"13,873,268",1,1,1
2017245,2017-09-09,"13,878,820",6,2,3
2017244,2017-09-08,"14,765,644",8,3,2
2017243,2017-09-07,"14,298,098",3,3,5
2017242,2017-09-06,"13,729,822",8,9,3
2017241,2017-09-05,"13,967,824",9,3,9
2017240,2017-09-04,"13,608,412",5,1,7
2017239,2017-09-03,"13,114,174",6,0,5
2017238,2017-09-02,"13,067,424",9,2,1
2017237,2017-09-01,"14,002,768",2,1,0
2017236,2017-08-31,"13,739,004",5,1,5
2017235,2017-08-30,"13,984,964",1,5,6
2017234,2017-08-29,"14,045,986",4,6,6
2017233,2017-08-28,"14,171,882",1,8,7
2017232,2017-08-27,"14,198,082",8,4,4
2017231,2017-08-26,"14,429,956",4,2,0
2017230,2017-08-25,"14,611,522",6,7,4
2017229,2017-08-24,"14,152,204",4,8,7
2017228,2017-08-23,"14,027,520",3,8,9
2017227,2017-08-22,"13,815,900",2,4,7
2017226,2017-08-21,"13,891,956",3,3,5
2017225,2017-08-20,"14,043,720",4,8,8
2017224,2017-08-19,"13,443,384",6,3,4
2017223,2017-08-18,"14,236,972",4,9,6
2017222,2017-08-17,"14,068,244",7,0,7
2017221,2017-08-16,"14,476,660",4,4,7
2017220,2017-08-15,"14,064,470",6,4,3
2017219,2017-08-14,"14,222,118",4,9,3
2017218,2017-08-13,"13,218,614",5,7,3
2017217,2017-08-12,"13,111,626",7,9,6
2017216,2017-08-11,"13,955,722",8,7,1
2017215,2017-08-10,"13,352,730",2,1,2
2017214,2017-08-09,"13,045,072",4,2,3
2017213,2017-08-08,"12,476,708",7,2,7
2017212,2017-08-07,"13,199,968",0,0,2
2017211,2017-08-06,"13,221,280",1,1,6
2017210,2017-08-05,"13,826,030",9,1,1
2017209,2017-08-04,"14,511,648",3,9,1
2017208,2017-08-03,"14,347,396",1,0,8
2017207,2017-08-02,"14,656,808",6,9,7
2017206,2017-08-01,"14,136,556",3,7,5
2017205,2017-07-31,"13,280,346",6,4,9
2017204,2017-07-30,"13,505,710",2,3,2
2017203,2017-07-29,"13,968,108",2,4,3
2017202,2017-07-28,"14,429,934",4,6,1
2017201,2017-07-27,"13,988,102",4,4,5
2017200,2017-07-26,"13,945,138",9,3,5
2017199,2017-07-25,"14,014,514",3,3,0
2017198,2017-07-24,"14,183,442",7,5,4
2017197,2017-07-23,"13,828,092",5,9,4
2017196,2017-07-22,"13,760,308",4,3,6
2017195,2017-07-21,"14,423,426",3,1,9
2017194,2017-07-20,"13,675,726",6,2,5
2017193,2017-07-19,"13,623,440",8,8,0
2017192,2017-07-18,"13,532,970",2,7,9
2017191,2017-07-17,"14,013,240",9,7,8
2017190,2017-07-16,"14,296,426",4,4,6
2017189,2017-07-15,"13,780,570",9,6,0
2017188,2017-07-14,"14,575,896",2,0,9
2017187,2017-07-13,"13,924,708",8,3,1
2017186,2017-07-12,"13,647,988",9,6,7
2017185,2017-07-11,"13,504,724",3,7,0
2017184,2017-07-10,"13,622,412",1,2,9
2017183,2017-07-09,"13,118,908",4,0,9
2017182,2017-07-08,"13,186,058",9,7,5
2017181,2017-07-07,"14,027,990",4,8,4
2017180,2017-07-06,"13,533,394",5,8,6
2017179,2017-07-05,"13,560,396",0,6,6
2017178,2017-07-04,"14,303,994",3,0,3
2017177,2017-07-03,"14,334,890",6,7,0
2017176,2017-07-02,"13,925,188",6,0,2
2017175,2017-07-01,"13,652,084",3,7,6
2017174,2017-06-30,"14,600,468",9,6,0
2017173,2017-06-29,"13,858,366",7,1,2
2017172,2017-06-28,"13,442,488",4,9,6
2017171,2017-06-27,"13,639,504",1,9,0
2017170,2017-06-26,"13,988,826",5,4,4
2017169,2017-06-25,"13,838,050",6,4,4
2017168,2017-06-24,"13,681,382",1,7,5
2017167,2017-06-23,"14,470,334",7,9,5
2017166,2017-06-22,"13,974,528",6,4,4
2017165,2017-06-21,"13,956,462",3,3,0
2017164,2017-06-20,"14,668,404",4,4,7
2017163,2017-06-19,"14,523,566",7,5,9
2017162,2017-06-18,"13,734,130",8,1,4
2017161,2017-06-17,"13,428,212",8,3,0
2017160,2017-06-16,"14,230,444",9,4,6
2017159,2017-06-15,"14,084,556",1,2,3
2017158,2017-06-14,"13,817,816",0,8,3
2017157,2017-06-13,"13,301,932",8,1,8
2017156,2017-06-12,"13,622,374",0,0,7
2017155,2017-06-11,"14,016,570",0,0,4
2017154,2017-06-10,"13,112,618",2,1,5
2017153,2017-06-09,"14,965,134",8,8,5
2017152,2017-06-08,"14,415,580",8,0,2
2017151,2017-06-07,"14,131,978",0,7,8
2017150,2017-06-06,"13,930,996",5,2,9
2017149,2017-06-05,"14,253,094",9,8,7
2017148,2017-06-04,"13,688,760",1,5,2
2017147,2017-06-03,"13,896,768",3,3,1
2017146,2017-06-02,"14,769,900",9,4,2
2017145,2017-06-01,"13,755,332",5,9,1
2017144,2017-05-31,"13,604,038",2,3,9
2017143,2017-05-30,"13,308,002",1,7,7
2017142,2017-05-29,"13,371,742",0,1,3
2017141,2017-05-28,"13,445,696",6,0,4
2017140,2017-05-27,"13,883,040",2,0,4
2017139,2017-05-26,"14,044,600",3,6,0
2017138,2017-05-25,"14,155,912",0,2,0
2017137,2017-05-24,"14,162,398",1,2,2
2017136,2017-05-23,"14,150,564",5,1,0
2017135,2017-05-22,"14,294,390",5,2,5
2017134,2017-05-21,"13,837,100",6,9,7
2017133,2017-05-20,"13,769,070",1,6,6
2017132,2017-05-19,"15,197,442",3,0,5
2017131,2017-05-18,"15,115,580",9,1,9
2017130,2017-05-17,"14,867,386",5,8,9
2017129,2017-05-16,"14,785,966",3,6,5
2017128,2017-05-15,"14,496,602",4,5,2
2017127,2017-05-14,"14,205,964",7,3,9
2017126,2017-05-13,"13,495,502",2,5,8
2017125,2017-05-12,"15,206,374",2,5,5
2017124,2017-05-11,"14,858,746",0,8,1
2017123,2017-05-10,"14,673,878",4,9,2
2017122,2017-05-09,"14,573,236",4,8,6
2017121,2017-05-08,"14,782,078",0,5,4
2017120,2017-05-07,"13,656,940",4,5,8
2017119,2017-05-06,"13,675,050",5,2,2
2017118,2017-05-05,"15,331,598",4,9,9
2017117,2017-05-04,"15,117,374",2,9,9
2017116,2017-05-03,"14,998,172",2,1,3
2017115,2017-05-02,"14,810,384",5,6,7
2017114,2017-05-01,"14,208,682",6,8,1
2017113,2017-04-30,"13,829,542",1,5,7
2017112,2017-04-29,"14,426,284",6,8,6
2017111,2017-04-28,"15,328,876",6,5,8
2017110,2017-04-27,"14,135,902",8,1,5
2017109,2017-04-26,"14,667,574",0,3,0
2017108,2017-04-25,"15,305,840",7,2,7
2017107,2017-04-24,"14,954,122",9,5,1
2017106,2017-04-23,"15,133,256",4,0,2
2017105,2017-04-22,"14,478,106",8,4,6
2017104,2017-04-21,"15,289,592",7,8,2
2017103,2017-04-20,"15,619,070",0,4,4
2017102,2017-04-19,"15,430,588",0,5,9
2017101,2017-04-18,"15,576,426",3,9,0
2017100,2017-04-17,"15,066,256",8,1,3
2017099,2017-04-16,"14,995,878",9,9,6
2017098,2017-04-15,"14,910,608",2,2,8
2017097,2017-04-14,"15,962,762",8,0,6
2017096,2017-04-13,"15,449,504",8,0,9
2017095,2017-04-12,"16,027,668",3,2,3
2017094,2017-04-11,"15,849,076",0,9,8
2017093,2017-04-10,"15,788,294",5,8,0
2017092,2017-04-09,"15,307,986",7,5,9
2017091,2017-04-08,"16,117,424",6,7,6
2017090,2017-04-07,"17,296,290",2,8,3
2017089,2017-04-06,"16,529,462",3,8,9
2017088,2017-04-05,"15,717,014",5,6,1
2017087,2017-04-04,"14,771,402",2,3,7
2017086,2017-04-03,"14,714,832",9,4,4
2017085,2017-04-02,"14,495,032",7,2,2
2017084,2017-04-01,"15,184,584",8,3,6
2017083,2017-03-31,"15,862,500",5,6,4
2017082,2017-03-30,"15,001,830",5,5,3
2017081,2017-03-29,"15,736,706",2,1,0
2017080,2017-03-28,"15,798,238",1,8,8
2017079,2017-03-27,"15,314,994",4,8,5
2017078,2017-03-26,"15,521,350",6,3,3
2017077,2017-03-25,"14,930,896",6,3,4
2017076,2017-03-24,"15,060,826",3,8,9
2017075,2017-03-23,"15,284,874",9,0,0
2017074,2017-03-22,"15,175,332",6,5,6
2017073,2017-03-21,"15,817,284",0,3,1
2017072,2017-03-20,"16,337,060",9,4,8
2017071,2017-03-19,"14,139,008",8,4,2
2017070,2017-03-18,"16,139,478",3,3,3
2017069,2017-03-17,"16,894,646",9,4,6
2017068,2017-03-16,"16,531,038",2,1,7
2017067,2017-03-15,"15,954,230",3,8,2
2017066,2017-03-14,"15,870,332",8,4,8
2017065,2017-03-13,"16,225,832",5,5,2
2017064,2017-03-12,"14,898,972",1,6,5
2017063,2017-03-11,"14,953,836",7,6,8
2017062,2017-03-10,"16,785,982",8,8,7
2017061,2017-03-09,"15,696,660",1,9,8
2017060,2017-03-08,"15,523,362",5,4,6
2017059,2017-03-07,"15,731,032",6,6,2
2017058,2017-03-06,"15,757,302",7,3,0
2017057,2017-03-05,"14,733,748",9,2,1
2017056,2017-03-04,"14,911,998",2,3,2
2017055,2017-03-03,"16,535,248",3,6,6
2017054,2017-03-02,"15,846,550",7,0,2
2017053,2017-03-01,"16,076,686",9,2,1
2017052,2017-02-28,"15,066,440",1,5,9
2017051,2017-02-27,"16,114,604",4,4,4
2017050,2017-02-26,"14,991,698",3,0,7
2017049,2017-02-25,"15,630,918",6,6,5
2017048,2017-02-24,"16,639,946",1,6,4
2017047,2017-02-23,"15,732,436",2,8,3
2017046,2017-02-22,"17,702,298",8,8,7
2017045,2017-02-21,"17,225,922",7,3,5
2017044,2017-02-20,"17,929,962",1,3,8
2017043,2017-02-19,"16,718,480",5,0,8
2017042,2017-02-18,"16,585,366",1,4,9
2017041,2017-02-17,"17,742,824",9,8,2
2017040,2017-02-16,"16,396,984",3,9,5
2017039,2017-02-15,"16,323,406",5,9,8
2017038,2017-02-14,"15,056,404",8,2,3
2017037,2017-02-13,"15,091,482",3,8,0
2017036,2017-02-12,"13,889,398",4,7,2
2017035,2017-02-11,"13,757,014",8,9,0
2017034,2017-02-10,"14,778,148",8,9,5
2017033,2017-02-09,"14,441,444",7,8,5
2017032,2017-02-08,"13,797,572",7,3,8
2017031,2017-02-07,"13,294,246",5,0,2
2017030,2017-02-06,"13,122,170",8,9,6
2017029,2017-02-05,"12,227,718",8,0,4
2017028,2017-02-04,"12,474,730",9,5,5
2017027,2017-02-03,"12,060,110",3,2,5
2017026,2017-01-26,"13,184,960",0,8,1
2017025,2017-01-25,"14,860,512",2,7,7
2017024,2017-01-24,"15,089,806",0,4,3
2017023,2017-01-23,"14,958,508",2,3,7
2017022,2017-01-22,"15,385,626",6,7,7
2017021,2017-01-21,"15,109,100",8,7,4
2017020,2017-01-20,"15,093,258",5,2,6
2017019,2017-01-19,"14,805,948",8,4,4
2017018,2017-01-18,"14,894,894",3,9,7
2017017,2017-01-17,"14,909,756",8,9,7
2017016,2017-01-16,"14,769,450",7,9,6
2017015,2017-01-15,"15,485,888",6,8,6
2017014,2017-01-14,"15,323,270",4,2,8
2017013,2017-01-13,"16,437,028",0,3,9
2017012,2017-01-12,"15,842,842",0,5,9
2017011,2017-01-11,"15,575,652",4,8,6
2017010,2017-01-10,"15,468,918",2,6,1
2017009,2017-01-09,"15,415,862",3,1,7
2017008,2017-01-08,"14,895,192",5,9,7
2017007,2017-01-07,"15,068,440",6,9,2
2017006,2017-01-06,"15,234,634",4,2,6
2017005,2017-01-05,"14,745,772",3,4,2
2017004,2017-01-04,"15,225,316",6,1,6
2017003,2017-01-03,"14,312,240",3,7,4
2017002,2017-01-02,"13,402,912",7,5,8
2017001,2017-01-01,"13,069,192",0,9,2
2018358,2018-12-31,"15,108,550",3,2,9
2018357,2018-12-30,"14,785,980",9,2,2
2018356,2018-12-29,"16,003,254",1,8,8
2018355,2018-12-28,"16,504,454",3,7,8
2018354,2018-12-27,"15,550,184",4,6,9
2018353,2018-12-26,"15,444,126",6,9,1
2018352,2018-12-25,"15,414,850",0,6,8
2018351,2018-12-24,"15,437,808",3,1,8
2018350,2018-12-23,"14,972,516",8,9,2
2018349,2018-12-22,"14,780,844",4,9,4
2018348,2018-12-21,"16,311,066",1,4,4
2018347,2018-12-20,"16,087,958",4,7,1
2018346,2018-12-19,"15,858,924",5,9,6
2018345,2018-12-18,"14,857,702",4,7,8
2018344,2018-12-17,"15,370,312",8,8,7
2018343,2018-12-16,"14,863,648",9,7,4
2018342,2018-12-15,"15,048,096",0,7,8
2018341,2018-12-14,"16,516,970",0,3,0
2018340,2018-12-13,"15,121,192",6,9,5
2018339,2018-12-12,"14,850,148",8,4,1
2018338,2018-12-11,"14,714,764",5,7,5
2018337,2018-12-10,"14,792,396",5,5,8
2018336,2018-12-09,"14,869,370",2,1,0
2018335,2018-12-08,"14,656,148",3,5,9
2018334,2018-12-07,"16,267,322",4,5,4
2018333,2018-12-06,"15,103,962",8,3,6
